id,name,name_grel,name_grel_star,host_id,host_name,host_name 1,host_name 2,neighbourhood,neighbourhood_case,neighbourhood_loop,neighbourhood_cluster,latitude,longitude,room_type,price,price_crazy,minimum_nights,minimum_nights_long,number_of_reviews,last_review,last_review_timeless,reviews_per_month,calculated_host_listings_count,availability_365,name_grel 1,name_grel 2,name_grel 3,name_grel 4,name_grel 5,newname
21754384.0,(New Additions! Perfect for Long Term!),New Additions! Perfect for Long Term!,New Additions Perfect for Long Term,1,Stay Here Homes,Stay Here Homes,,Jefferson Park,Jefferson Park,Jefferson Park,Jefferson Park,41.9709814,-87.76596914,Entire home/apt,40,,3,,34,2018-11-11T00:00:00Z,2018-11-11,2.98,2,262,New Additions! Perfect for Long Term!,,,,,
21756200.0,(Three Story Southport Townhouse w/ Private Patio),Three Story Southport Townhouse w/ Private Patio,Three Story Southport Townhouse w/ Private Patio,1,Bill,Bill,,Lake view,Lake View,Lake View,Lake View,41.94097309,-87.66353823,Entire home/apt,158,,2,,31,2018-11-10T00:00:00Z,2018-11-10,3.73,1,334,Three Story Southport Townhouse w/ Private Patio,,,,,
21764694.0,(Charming Suite in North West Side of Chicago),Charming Suite in North West Side of Chicago,Charming Suite in North West Side of Chicago,3,Patricio,Patricio,,Forest Glen,Forest Glen,Forest Glen,Forest Glen,41.9765433,-87.7493138,Private room,40,,15,,2,2018-09-27T00:00:00Z,2018-09-27,0.24,1,180,Charming Suite in North West Side of Chicago,,,,,
21764835.0,(Spacious Large 2 BDR+DEN near Wrigleyville),Spacious Large 2 BDR+DEN near Wrigleyville,Spacious Large 2 BDR+DEN near Wrigleyville,5,Andrea,Andrea,,Uptown,Uptown,Uptown,Uptown,41.95827446,-87.65342964,Entire home/apt,118,,1,,53,2018-10-17T00:00:00Z,2018-10-17,4.48,3,260,Spacious Large 2 BDR+DEN near Wrigleyville,,,,,
21772526.0,(Private apartment inside houseGATED FREE Parking),Private apartment inside houseGATED FREE Parking,Private apartment inside houseGATED FREE Parking,1,Drew And Elena,Drew,Elena,Rogers Park,Rogers Park,Rogers Park,Rogers Park,42.00182936,-87.66752202,Entire home/apt,90,,2,,37,2018-11-04T00:00:00Z,2018-11-04,3.39,2,358,Private apartment inside houseGATED FREE Parking,,,,,
21772553.0,(NICE HOUSE FOR A GOOD PRICE),NICE HOUSE FOR A GOOD PRICE,NICE HOUSE FOR A GOOD PRICE,9,Luis,Luis,,Austin,Austin,Austin,Austin,41.91435409,-87.76507577,Entire home/apt,45,,1,,94,2018-10-28T00:00:00Z,2018-10-28,7.9,1,147,NICE HOUSE FOR A GOOD PRICE,,,,,
21782770.0,(*Luxury Condo/Chicago Midway Airport Location *),*Luxury Condo/Chicago Midway Airport Location *,Luxury Condo/Chicago Midway Airport Location,6,Michelle,Michelle,,West Lawn,West Lawn,West Lawn,West Lawn,41.75427668,-87.72758524,Entire home/apt,79,,2,,31,2018-10-29T00:00:00Z,2018-10-29,3.06,1,174,*Luxury Condo/Chicago Midway Airport Location *,,,,,
21783333.0,(Hyde Park 4 Bed/3 Full Bath Modern Condo Mansion),Hyde Park 4 Bed/3 Full Bath Modern Condo Mansion,Hyde Park 4 Bed/3 Full Bath Modern Condo Mansion,1,Ian,Ian,,hyde park,Hyde Park,Hyde Park,Hyde Park,41.80094251,-87.60357942,Entire home/apt,150,,1,,114,2018-11-11T00:00:00Z,2018-11-11,9.61,2,143,Hyde Park 4 Bed/3 Full Bath Modern Condo Mansion,,,,,
21783531.0,"(Sophisticated River West 2 Bedroom - Near the ""L""!)","Sophisticated River West 2 Bedroom - Near the ""L""!","Sophisticated River West 2 Bedroom - Near the ""L""",1,Drew,Drew,,West Town,West Town,West Town,West Town,41.89234024,-87.64965986,Entire home/apt,79,,2,,57,2018-11-12T00:00:00Z,2018-11-12,4.82,1,320,Sophisticated River West 2 Bedroom ," Near the ""L""!",,,,"Sophisticated River West 2 Bedroom  Near the ""L""!"
21783907.0,(One block from metra near ohare),One block from metra near ohare,One block from metra near ohare,2,Gulia,Gulia,,Austin,Austin,Austin,Austin,41.92032127,-87.80041018,Private room,105,,2,,4,2018-10-06T00:00:00Z,2018-10-06,0.79,1,89,One block from metra near ohare,,,,,
21784529.0,"(Speakeasy Suite*Walk to Action, B-fast Included)","Speakeasy Suite*Walk to Action, B-fast Included","Speakeasy SuiteWalk to Action, B-fast Included",9,Alex,Alex,,Logan Square,Logan Square,Logan Square,Logan Square,41.92177555,-87.70600889,Entire home/apt,79,,2,,12,2018-10-07T00:00:00Z,2018-10-07,1.13,1,349,"Speakeasy Suite*Walk to Action, B",fast Included,,,,"Speakeasy Suite*Walk to Action, Bfast Included"
21784716.0,(3 Level Lincoln Park Townhouse with 4 Beds!),3 Level Lincoln Park Townhouse with 4 Beds!,3 Level Lincoln Park Townhouse with 4 Beds,6,Marcus,Marcus,,Lincoln Park,Lincoln Park,Lincoln Park,Lincoln Park,41.92300067,-87.65291067,Entire home/apt,129,,2,,47,2018-11-05T00:00:00Z,2018-11-05,4.01,1,334,3 Level Lincoln Park Townhouse with 4 Beds!,,,,,
21785655.0,(PRIVATE ROOM IN LAKEVIEW HEART! BOYSTOWN -WRIGLEY),PRIVATE ROOM IN LAKEVIEW HEART! BOYSTOWN -WRIGLEY,PRIVATE ROOM IN LAKEVIEW HEART BOYSTOWN -WRIGLEY,1,Ody,Ody,,Lake view,Lake View,Lake View,Lake View,41.94695594,-87.65139307,Private room,75,,2,,1,2017-11-27T00:00:00Z,2017-11-27,0.08,19,0,PRIVATE ROOM IN LAKEVIEW HEART! BOYSTOWN ,WRIGLEY,,,,PRIVATE ROOM IN LAKEVIEW HEART! BOYSTOWN WRIGLEY
21786906.0,(Mid-Century and Relaxing Retreat in the City.),Mid-Century and Relaxing Retreat in the City.,Mid-Century and Relaxing Retreat in the City.,4344090,Sandra,S,ra,Avondale,Avondale,Avondale,Avondale,41.93466987,-87.69050902,Entire home/apt,90,,1,,12,2018-11-10T00:00:00Z,2018-11-10,4.8,1,149,Mid,Century and Relaxing Retreat in the City.,,,,MidCentury and Relaxing Retreat in the City.
21786965.0,(Rustic Chi-City Loft/Wintrust/McCormick),Rustic Chi-City Loft/Wintrust/McCormick,Rustic Chi-City Loft/Wintrust/McCormick,7,Aqueelah,Aqueelah,,Near South Side,Near South Side,Near South Side,Near South Side,41.85440954,-87.62362861,Entire home/apt,139,,3,,16,2018-10-29T00:00:00Z,2018-10-29,1.82,7,86,Rustic Chi,City Loft/Wintrust/McCormick,,,,Rustic ChiCity Loft/Wintrust/McCormick
21788299.0,"(3 Bed, 2.5 bath- Wicker Park/Bucktown Entire Apt.)","3 Bed, 2.5 bath- Wicker Park/Bucktown Entire Apt.","3 Bed, 2.5 bath- Wicker Park/Bucktown Entire Apt.",4,Cory,Cory,,Logan Square,Logan Square,Logan Square,Logan Square,41.91636477,-87.67391505,Entire home/apt,250,,2,,6,2018-08-12T00:00:00Z,2018-08-12,0.56,3,175,"3 Bed, 2.5 bath", Wicker Park/Bucktown Entire Apt.,,,,"3 Bed, 2.5 bath Wicker Park/Bucktown Entire Apt."
21789087.0,(Logan Square/Avondale Oasis),Logan Square/Avondale Oasis,Logan Square/Avondale Oasis,3,Cat,Cat,,Avondale,Avondale,Avondale,Avondale,41.93329193,-87.71944301,Entire home/apt,150,,1,,11,2018-10-29T00:00:00Z,2018-10-29,3.0,1,101,Logan Square/Avondale Oasis,,,,,
21796255.0,(Spacious and bright home),Spacious and bright home,Spacious and bright home,1,Viviane,Viviane,,Norwood Park,Norwood Park,Norwood Park,Norwood Park,41.99637547,-87.81884053,Entire home/apt,150,,1,,0,,,,1,0,Spacious and bright home,,,,,
21796627.0,"(Quiet condo, amazing neighborhood)","Quiet condo, amazing neighborhood","Quiet condo, amazing neighborhood",1,Aliya,Aliya,,Uptown,Uptown,Uptown,Uptown,41.95564215,-87.65552719,Entire home/apt,200,,4,,0,,,,1,0,"Quiet condo, amazing neighborhood",,,,,
21797009.0,(Expansive views condo),Expansive views condo,Expansive views condo,1,Daniel,Daniel,,Near North Side,Near North Side,Near North Side,Near North Side,41.89179642,-87.6198501,Entire home/apt,280,,3,,0,,,,1,0,Expansive views condo,,,,,
21798344.0,(Cozy & Spacious Edgewater Condo 3BR/1BR),Cozy & Spacious Edgewater Condo 3BR/1BR,Cozy & Spacious Edgewater Condo 3BR/1BR,1,Carmen,Carmen,,Edgewater,Edgewater,Edgewater,Edgewater,41.9966711,-87.6662384,Entire home/apt,250,,3,,3,2018-07-29T00:00:00Z,2018-07-29,0.28,1,13,Cozy & Spacious Edgewater Condo 3BR/1BR,,,,,
21799936.0,(Luxury Condo!!! North Kenwood/Hyde Park Community),Luxury Condo!!! North Kenwood/Hyde Park Community,Luxury Condo North Kenwood/Hyde Park Community,1,Byron,Byron,,Oakland,Oakland,Oakland,Oakland,41.81823402,-87.60173138,Entire home/apt,89,,2,,9,2018-10-22T00:00:00Z,2018-10-22,3.65,1,1,Luxury Condo!!! North Kenwood/Hyde Park Community,,,,,
21802525.0,(Large 1 bedroom in Heart of River North),Large 1 bedroom in Heart of River North,Large 1 bedroom in Heart of River North,4,Austin,Austin,,Near North Side,Near North Side,Near North Side,Near North Side,41.89426331,-87.64302569,Private room,69,,1,,0,,,,1,0,Large 1 bedroom in Heart of River North,,,,,
21804628.0,(one bedroom oasis in logan square),one bedroom oasis in logan square,one bedroom oasis in logan square,1,Andrew,Andrew,,Logan Square,Logan Square,Logan Square,Logan Square,41.92119452,-87.70176759,Entire home/apt,125,,1,,0,,,,1,0,one bedroom oasis in logan square,,,,,
21808592.0,"(Home base 1 near O' Hare ORD, Rosemont)","Home base 1 near O' Hare ORD, Rosemont","Home base 1 near O' Hare ORD, Rosemont",1,Michael,Michael,,Jefferson Park,Jefferson Park,Jefferson Park,Jefferson Park,41.97497455,-87.78705065,Private room,24,,1,,19,2018-11-06T00:00:00Z,2018-11-06,1.7,2,122,"Home base 1 near O' Hare ORD, Rosemont",,,,,
21810308.0,(Beautiful 3-bedroom townhome),Beautiful 3-bedroom townhome,Beautiful 3-bedroom townhome,1,Laurie,Laurie,,Lake view,Lake View,Lake View,Lake View,41.94315841,-87.65966877,Entire home/apt,290,,4,,0,,,,1,0,Beautiful 3,bedroom townhome,,,,Beautiful 3bedroom townhome
21810646.0,(Great townhouse in a gated community),Great townhouse in a gated community,Great townhouse in a gated community,1,Oona,Oona,,Near South Side,Near South Side,Near South Side,Near South Side,41.85661669,-87.62823646,Entire home/apt,220,,3,,0,,,,1,0,Great townhouse in a gated community,,,,,
21810955.0,(Home Base 2 near O' Hare ORD and Rosemont),Home Base 2 near O' Hare ORD and Rosemont,Home Base 2 near O' Hare ORD and Rosemont,1,Michael,Michael,,Jefferson Park,Jefferson Park,Jefferson Park,Jefferson Park,41.97557852,-87.78523074,Private room,23,,1,,1,2017-12-22T00:00:00Z,2017-12-22,0.09,2,42,Home Base 2 near O' Hare ORD and Rosemont,,,,,
21811012.0,(Cozy Garden Studio on Damen),Cozy Garden Studio on Damen,Cozy Garden Studio on Damen,2,Ryan,Ryan,,West Town,West Town,West Town,West Town,41.89955006,-87.67699639,Entire home/apt,80,,2,,1,2017-11-24T00:00:00Z,2017-11-24,0.08,1,0,Cozy Garden Studio on Damen,,,,,
21811065.0,"(Loft on 36th Floor, Lakefront view with doorman!)","Loft on 36th Floor, Lakefront view with doorman!","Loft on 36th Floor, Lakefront view with doorman",5,Cat,Cat,,Near North Side,Near North Side,Near North Side,Near North Side,41.89293658,-87.61510381,Entire home/apt,75,,50,,2,2017-12-10T00:00:00Z,2017-12-10,0.17,1,0,"Loft on 36th Floor, Lakefront view with doorman!",,,,,
21814029.0,(Beautiful and Comfortable Lincoln Park Home),Beautiful and Comfortable Lincoln Park Home,Beautiful and Comfortable Lincoln Park Home,1,Kara,Kara,,Lincoln Park,Lincoln Park,Lincoln Park,Lincoln Park,41.93186509,-87.66258076,Entire home/apt,975,,2,,7,2018-10-21T00:00:00Z,2018-10-21,3.09,1,319,Beautiful and Comfortable Lincoln Park Home,,,,,
21814794.0,(December),December,December,1,Jhony,Jhony,,Edgewater,Edgewater,Edgewater,Edgewater,41.99277957,-87.65752489,Entire home/apt,60,,180,,0,,,,1,364,December,,,,,
21815575.0,(Welcome to Chicago friendly house),Welcome to Chicago friendly house,Welcome to Chicago friendly house,5,Li,Li,,Brighton Park,Brighton Park,Brighton Park,Brighton Park,41.81084805,-87.69131694,Private room,18,,1,,6,2018-09-23T00:00:00Z,2018-09-23,0.51,4,364,Welcome to Chicago friendly house,,,,,
21817363.0,(Delightful 3 bed 2 bath!!!),Delightful 3 bed 2 bath!!!,Delightful 3 bed 2 bath,8480922,Samuel,Samuel,,Albany Park,Albany Park,Albany Park,Albany Park,41.96880975,-87.70767478,Entire home/apt,175,,2,,53,2018-10-29T00:00:00Z,2018-10-29,4.88,4,132,Delightful 3 bed 2 bath!!!,,,,,
21817797.0,(Ideally located cozy apt),Ideally located cozy apt,Ideally located cozy apt,1,Eva,Eva,,Lincoln Park,Lincoln Park,Lincoln Park,Lincoln Park,41.92907,-87.64152206,Entire home/apt,135,,1,,0,,,,1,0,Ideally located cozy apt,,,,,
21817989.0,(Fulton Market Loft),Fulton Market Loft,Fulton Market Loft,1,Zahida,Zahida,,Near West Side,Near West Side,Near West Side,Near West Side,41.88651988,-87.65703618,Entire home/apt,275,,2,,0,,,,1,0,Fulton Market Loft,,,,,
21828694.0,(Vintage Hyde Park Condo),Vintage Hyde Park Condo,Vintage Hyde Park Condo,1,Averil,Averil,,hyde park,Hyde Park,Hyde Park,Hyde Park,41.7985234,-87.58555352,Private room,150,,3,,0,,,,1,0,Vintage Hyde Park Condo,,,,,
21828958.0,(2 bedroom in Little Italy),2 bedroom in Little Italy,2 bedroom in Little Italy,1,Joanne,Joanne,,Near West Side,Near West Side,Near West Side,Near West Side,41.87218361,-87.65226022,Entire home/apt,100,,1,,4,2018-01-01T00:00:00Z,2018-01-01,0.34,1,0,2 bedroom in Little Italy,,,,,
21833845.0,(Fully renovated Andersonville home),Fully renovated Andersonville home,Fully renovated Andersonville home,1,Nicholas J,Nicholas J,,Uptown,Uptown,Uptown,Uptown,41.97614561,-87.66323246,Entire home/apt,225,,2,,0,,,,1,0,Fully renovated Andersonville home,,,,,
21838090.0,(Hostel Style Room & 5* Location WRIGLEY - LAKEVIEW),Hostel Style Room & 5* Location WRIGLEY - LAKEVIEW,Hostel Style Room & 5 Location WRIGLEY - LAKEVIEW,1,Ody,Ody,,Lake view,Lake View,Lake View,Lake View,41.94639799,-87.64944188,Shared room,54,,2,,1,2017-11-26T00:00:00Z,2017-11-26,0.08,19,0,Hostel Style Room & 5* Location WRIGLEY , LAKEVIEW,,,,Hostel Style Room & 5* Location WRIGLEY  LAKEVIEW
21839421.0,(HUGE - steps to (2nd) most beautiful park in City),HUGE - steps to (2nd) most beautiful park in City,HUGE - steps to (2nd) most beautiful park in City,2,Dubbs,Dubbs,,West Town,West Town,West Town,West Town,41.90723838,-87.69523691,Entire home/apt,59,,1,,35,2018-11-12T00:00:00Z,2018-11-12,3.23,1,166,HUGE , steps to (2nd) most beautiful park in City,,,,HUGE  steps to (2nd) most beautiful park in City
21845396.0,(Old Town - Gold Coast 2 bedroom),Old Town - Gold Coast 2 bedroom,Old Town - Gold Coast 2 bedroom,2,Tj,Tj,,Near North Side,Near North Side,Near North Side,Near North Side,41.90866615,-87.63441544,Entire home/apt,79,,1,,44,2018-10-16T00:00:00Z,2018-10-16,3.79,10,103,Old Town , Gold Coast 2 bedroom,,,,Old Town  Gold Coast 2 bedroom
21846991.0,(Relax in a Trendy Apartment in Irving Park),Relax in a Trendy Apartment in Irving Park,Relax in a Trendy Apartment in Irving Park,5,Elie,Elie,,Irving Park,Irving Park,Irving Park,Irving Park,41.95192568,-87.70892989,Entire home/apt,179,,2,,48,2018-11-04T00:00:00Z,2018-11-04,4.35,2,255,Relax in a Trendy Apartment in Irving Park,,,,,
21849180.0,(Wonderful Woodlawn Home),Wonderful Woodlawn Home,Wonderful Woodlawn Home,1,Ana,Ana,,Woodlawn,Woodlawn,Woodlawn,Woodlawn,41.77706973,-87.60941675,Entire home/apt,150,,2,,0,,,,1,0,Wonderful Woodlawn Home,,,,,
21850760.0,"(Spacious apt,1 bedroom /Artistic heart of Pilsen)","Spacious apt,1 bedroom /Artistic heart of Pilsen","Spacious apt,1 bedroom /Artistic heart of Pilsen",1,Gustavo,Gustavo,,Lower West Side,Lower West Side,Lower West Side,Lower West Side,41.85604267,-87.64940953,Entire home/apt,75,,1,,85,2018-10-25T00:00:00Z,2018-10-25,7.99,1,237,"Spacious apt,1 bedroom /Artistic heart of Pilsen",,,,,
21859866.0,(3 Bed Private Dorm - Wrigley Hostel),3 Bed Private Dorm - Wrigley Hostel,3 Bed Private Dorm - Wrigley Hostel,7391164,Brendan,Brendan,,Lake view,Lake View,Lake View,Lake View,41.94511822,-87.65431454,Private room,80,,1,,5,2018-09-30T00:00:00Z,2018-09-30,0.58,10,365,3 Bed Private Dorm , Wrigley Hostel,,,,3 Bed Private Dorm  Wrigley Hostel
21860008.0,(8 Bed Female Dorm - Wrigley Hostel),8 Bed Female Dorm - Wrigley Hostel,8 Bed Female Dorm - Wrigley Hostel,7391164,Brendan,Brendan,,Lake view,Lake View,Lake View,Lake View,41.94653508,-87.65523425,Shared room,23,,1,,3,2018-07-15T00:00:00Z,2018-07-15,0.28,10,365,8 Bed Female Dorm , Wrigley Hostel,,,,8 Bed Female Dorm  Wrigley Hostel
21860425.0,(The Honeyroom),The Honeyroom,The Honeyroom,1,D.K.,D.K.,,South Shore,South Shore,South Shore,South Shore,41.75354187,-87.57408159,Private room,55,,1,,26,2018-10-27T00:00:00Z,2018-10-27,2.88,1,41,The Honeyroom,,,,,
21862111.0,(Patio and private entrance in Lincoln Sq),Patio and private entrance in Lincoln Sq,Patio and private entrance in Lincoln Sq,7,Kathleen,Kathleen,,Lincoln Square,Lincoln Square,Lincoln Square,Lincoln Square,41.96703647,-87.69350478,Entire home/apt,95,,2,,49,2018-11-13T00:00:00Z,2018-11-13,4.25,1,150,Patio and private entrance in Lincoln Sq,,,,,
21862235.0,(Spacious Loft w Exposed Brick in Central Location),Spacious Loft w Exposed Brick in Central Location,Spacious Loft w Exposed Brick in Central Location,9,Bridget,Bridget,,West Town,West Town,West Town,West Town,41.89212165,-87.65681264,Entire home/apt,183,,4,,17,2018-10-24T00:00:00Z,2018-10-24,1.94,1,37,Spacious Loft w Exposed Brick in Central Location,,,,,
21862717.0,(Luxury Condo Best Location & Private Bath),Luxury Condo Best Location & Private Bath,Luxury Condo Best Location & Private Bath,1,Alex,Alex,,L??p,L??P,Loop,Loop,41.88204031,-87.62529643,Private room,139,,1,,0,,,,1,0,Luxury Condo Best Location & Private Bath,,,,,
21868450.0,"(Chic Ukranian Village 2BR Condo, Blue Line & cats!)","Chic Ukranian Village 2BR Condo, Blue Line & cats!","Chic Ukranian Village 2BR Condo, Blue Line & cats",9533523,Joey,Joey,,West Town,West Town,West Town,West Town,41.90027456,-87.66903626,Entire home/apt,125,,2,,5,2018-06-03T00:00:00Z,2018-06-03,0.45,3,0,"Chic Ukranian Village 2BR Condo, Blue Line & cats!",,,,,
21868975.0,(Old Town - Gold Coast - Downtown 2F),Old Town - Gold Coast - Downtown 2F,Old Town - Gold Coast - Downtown 2F,2,Tj,Tj,,Near North Side,Near North Side,Near North Side,Near North Side,41.90891847,-87.6349355,Entire home/apt,66,,1,,34,2018-10-22T00:00:00Z,2018-10-22,3.55,10,104,Old Town , Gold Coast , Downtown 2F,,,Old Town  Gold Coast 
21869591.0,(Spacious Garden Unit in hot West Ukrainian Village),Spacious Garden Unit in hot West Ukrainian Village,Spacious Garden Unit in hot West Ukrainian Village,3,Katie And Juan,Katie,Juan,West Town,West Town,West Town,West Town,41.90148983,-87.69207267,Entire home/apt,59,,2,,14,2018-07-10T00:00:00Z,2018-07-10,1.18,1,0,Spacious Garden Unit in hot West Ukrainian Village,,,,,
21878178.0,(Entire 2 Bedroom Bright Large Spacious),Entire 2 Bedroom Bright Large Spacious,Entire 2 Bedroom Bright Large Spacious,1,Khwanjai,Khwanjai,,Edgewater,Edgewater,Edgewater,Edgewater,41.99691705,-87.66893311,Entire home/apt,75,,2,,38,2018-10-29T00:00:00Z,2018-10-29,3.28,1,339,Entire 2 Bedroom Bright Large Spacious,,,,,
21879603.0,(Beautifully Renovated 2BR on Tree Lined Street),Beautifully Renovated 2BR on Tree Lined Street,Beautifully Renovated 2BR on Tree Lined Street,3,Jack,Jack,,Lincoln Park,Lincoln Park,Lincoln Park,Lincoln Park,41.92802528,-87.64454221,Entire home/apt,152,,2,,45,2018-11-07T00:00:00Z,2018-11-07,3.96,1,134,Beautifully Renovated 2BR on Tree Lined Street,,,,,
21883870.0,(Hotel meets AirBNB!),Hotel meets AirBNB!,Hotel meets AirBNB,5,Freehand,Freeh,,Near North Side,Near North Side,Near North Side,Near North Side,41.89145515,-87.62612846,Private room,199,,5,,8,2018-08-12T00:00:00Z,2018-08-12,0.71,33,260,Hotel meets AirBNB!,,,,,
21884568.0,(One Bedroom In West Town),One Bedroom In West Town,One Bedroom In West Town,5,Matthew,Matthew,,West Town,West Town,West Town,West Town,41.89811923,-87.67535362,Entire home/apt,90,,5,,0,,,,1,0,One Bedroom In West Town,,,,,
21891700.0,(Shomer Shabbos room for single woman),Shomer Shabbos room for single woman,Shomer Shabbos room for single woman,7,Martha,Martha,,West Ridge,West Ridge,West Ridge,West Ridge,42.01132445,-87.69867278,Private room,36,,1,,1,,,,1,73,Shomer Shabbos room for single woman,,,,,
21893203.0,(THE GARDEN JAZZ LOFT..5 MIN TO McCORMICK PLACE),THE GARDEN JAZZ LOFT..5 MIN TO McCORMICK PLACE,THE GARDEN JAZZ LOFT..5 MIN TO McCORMICK PLACE,1,Wendy,Wendy,,Grand Boulevard,Grand Boulevard,Grand Boulevard,Grand Boulevard,41.81386764,-87.61661045,Entire home/apt,99,,2,,21,2018-11-04T00:00:00Z,2018-11-04,2.28,3,343,THE GARDEN JAZZ LOFT..5 MIN TO McCORMICK PLACE,,,,,
21894548.0,(Sweet Place Steps from Fabulous Wicker Park!),Sweet Place Steps from Fabulous Wicker Park!,Sweet Place Steps from Fabulous Wicker Park,2,Dan,Dan,,West Town,West Town,West Town,West Town,41.90223652,-87.67912704,Entire home/apt,63,,2,,46,2018-11-11T00:00:00Z,2018-11-11,4.04,1,155,Sweet Place Steps from Fabulous Wicker Park!,,,,,
21900672.0,(Stylish 4BR/2BA Home In Logan Square w/Parking!),Stylish 4BR/2BA Home In Logan Square w/Parking!,Stylish 4BR/2BA Home In Logan Square w/Parking,1,Garrett,Garrett,,Logan Square,Logan Square,Logan Square,Logan Square,41.92447595,-87.72320276,Entire home/apt,284,,2,,31,2018-10-28T00:00:00Z,2018-10-28,2.7,1,130,Stylish 4BR/2BA Home In Logan Square w/Parking!,,,,,
21901126.0,"(Spacious & cozy private room in Uptown, near train)","Spacious & cozy private room in Uptown, near train","Spacious & cozy private room in Uptown, near train",3,Gerardo And Alfonso,Gerardo,Alfonso,Uptown,Uptown,Uptown,Uptown,41.97427236,-87.65757247,Private room,29,,2,,32,2018-11-13T00:00:00Z,2018-11-13,2.85,1,0,"Spacious & cozy private room in Uptown, near train",,,,,
21912531.0,"(Updated, Spacious & Modern 3BR/2BA)","Updated, Spacious & Modern 3BR/2BA","Updated, Spacious & Modern 3BR/2BA",2,Kam,Kam,,Logan Square,Logan Square,Logan Square,Logan Square,41.91755962,-87.68795001,Entire home/apt,180,,1,,9,2018-10-08T00:00:00Z,2018-10-08,0.88,4,56,"Updated, Spacious & Modern 3BR/2BA",,,,,
21922221.0,(Logan Square - Bright Suite),Logan Square - Bright Suite,Logan Square - Bright Suite,3,Maria,Maria,,Avondale,Avondale,Avondale,Avondale,41.93369254,-87.72943742,Private room,35,,3,,0,,,,9,365,Logan Square , Bright Suite,,,,Logan Square  Bright Suite
21924486.0,(1 Bedroom Modern Apartment by Loyola & Red line),1 Bedroom Modern Apartment by Loyola & Red line,1 Bedroom Modern Apartment by Loyola & Red line,3,Katmerka,Katmerka,,Edgewater,Edgewater,Edgewater,Edgewater,41.98851214,-87.65653539,Entire home/apt,130,,1,,4,2018-05-06T00:00:00Z,2018-05-06,0.46,1,0,1 Bedroom Modern Apartment by Loyola & Red line,,,,,
21924833.0,(Cozy garden apt & yard/ Old Town/free parking),Cozy garden apt & yard/ Old Town/free parking,Cozy garden apt & yard/ Old Town/free parking,1,Lisa,Lisa,,Lincoln Park,Lincoln Park,Lincoln Park,Lincoln Park,41.91392429,-87.63952088,Entire home/apt,200,,2,,41,2018-10-22T00:00:00Z,2018-10-22,3.61,1,235,Cozy garden apt & yard/ Old Town/free parking,,,,,
21925832.0,(Cozy Private Room In South Side Chicago),Cozy Private Room In South Side Chicago,Cozy Private Room In South Side Chicago,9529714,Ecem,Ecem,,New City,New City,New City,New City,41.81593223,-87.64197457,Private room,55,,2,,2,2018-10-11T00:00:00Z,2018-10-11,0.98,1,350,Cozy Private Room In South Side Chicago,,,,,
